"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1935342362890485863","Wed Jun 18 14:22:30 +0000 2025","1","Iseng buka PIN Maaf kalo telat bgt tapi lagi ter meng meng bgt dia kayanya emang tercipta buat jadi cewe di pinterest dah alias cakep bgt @L_MarshaJKT48 https://t.co/ba8ZLIn2tL","1935342362890485863","https://pbs.twimg.com/media/Gtu3n0dWoAAyeja.jpg","","in","","0","0","1","https://x.com/undefined/status/1935342362890485863","1223497109363556352",
"1935340898084339876","Wed Jun 18 14:19:00 +0000 2025","1","@Gunnersaur13 @L_MarshaJKT48 @A_GitaJKT48 kelihatan lu bg?","1935341479125467469","","Gunnersaur13","in","","0","1","0","https://x.com/undefined/status/1935341479125467469","1817249367893610496",
"1935339385622552685","Wed Jun 18 14:10:41 +0000 2025","0","#PuntenSha Semangat juga Brooo Cantik banget dahhh U @L_MarshaJKT48","1935339385622552685","","","in","","0","0","0","https://x.com/undefined/status/1935339385622552685","1330406373348302848",
"1935051110085181624","Wed Jun 18 14:01:32 +0000 2025","0","@bawango @L_MarshaJKT48 Nah udah bisa diwelkam ini kalo dimusuhin gini","1935337083968831494","","bawango","in","","0","1","0","https://x.com/undefined/status/1935337083968831494","494788885",
"1935336131660497310","Wed Jun 18 13:57:45 +0000 2025","1","ini @C_JessiJKT48 sama @L_MarshaJKT48 gasihhhh https://t.co/w5GFL1LlOf","1935336131660497310","https://pbs.twimg.com/media/Gtux6f8aIAAY88K.jpg","","in","","0","0","0","https://x.com/undefined/status/1935336131660497310","1129751063085457408",
"1935317234580340831","Wed Jun 18 13:54:38 +0000 2025","0","@striofjr @L_MarshaJKT48 Wkwkwk minus nya ya itu","1935335347048869962","","striofjr","in","","0","0","0","https://x.com/undefined/status/1935335347048869962","1760113021006082048",
"1935317234580340831","Wed Jun 18 13:54:25 +0000 2025","0","@striofjr @L_MarshaJKT48 Suka ga denger dia wkwk","1935335293227515983","","striofjr","in","","0","0","0","https://x.com/undefined/status/1935335293227515983","1692504325174808576",
"1935264383548150148","Wed Jun 18 13:53:14 +0000 2025","0","@jackfrostt88 @L_MarshaJKT48 Owalah.. Kalo gocap bisa gak?","1935334998053355961","","jackfrostt88","in","","0","0","0","https://x.com/undefined/status/1935334998053355961","1760113021006082048",
"1935051110085181624","Wed Jun 18 13:50:03 +0000 2025","0","@bawango @L_MarshaJKT48 Wkwk astaga tengil bangett yaa","1935334196450574419","","bawango","in","","0","1","0","https://x.com/undefined/status/1935334196450574419","1692504325174808576",
"1935334056872525890","Wed Jun 18 13:49:30 +0000 2025","0","Btw itu pap nya cakep bangett meng itu abis kegiatan yaa atau sebelum kegiatan itu typo yaa semangat atau semangarr @L_MarshaJKT48 #PuntenSha","1935334056872525890","","","in","","0","0","0","https://x.com/undefined/status/1935334056872525890","1692504325174808576",
"1935318295231746269","Wed Jun 18 13:48:53 +0000 2025","0","@_siscasaras_ @L_MarshaJKT48 Warna pink warna cinta","1935333902375338059","","_siscasaras_","in","","0","0","0","https://x.com/undefined/status/1935333902375338059","1907310892041281536",
"1935333524061700451","Wed Jun 18 13:47:23 +0000 2025","0","Meng kok cakep banget si @L_MarshaJKT48 #PuntenSha","1935333524061700451","","","in","","0","0","0","https://x.com/undefined/status/1935333524061700451","1555517863330738177",
"1935323810456277052","Wed Jun 18 13:40:29 +0000 2025","0","@uyosr2 @officialJKT48 @L_MarshaJKT48 @laleilmanino Itu mah menejemennya","1935331788475482415","","uyosr2","in","","0","1","0","https://x.com/undefined/status/1935331788475482415","1476864649874194437",
